dataset,method,file_name,touch_prob,gt,pred,error
d3,Ours_ASW_SPC,WIN_20240202_14_03_09_Pro_jpg.rf.cdd3eb0f39cc4fa86b65e679af988ecd.jpg,,21,21,0
d3,Ours_ASW_SPC,WIN_20240131_10_53_23_Pro_jpg.rf.ccefbf87fdabc8b9509e42e9249a15ca.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240129_18_23_47_Pro_jpg.rf.cdc1a74a0c05a62ab02664bad340fbb3.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240202_13_02_17_Pro_jpg.rf.ca4874f6e69e7e7e9aa8295a98e7549b.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_12_38_40_Pro_jpg.rf.cad8d19f5343f8ce627cdf2efe2ff52b.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240202_12_00_29_Pro_jpg.rf.c5b44336b3ecd8da919ce4802a6584cb.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_18_27_33_Pro_jpg.rf.cef06924412b7d65bab2159a68004dd2.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_17_59_40_Pro_jpg.rf.d0280384a4488a2205bfbb66dee79bbd.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240129_17_00_03_Pro_jpg.rf.d10357e0d7e36cdc5011569c65f718c9.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240202_11_58_32_Pro_jpg.rf.d1a2dafeb02970915f8e2167cc2e6ad3.jpg,,14,15,1
d3,Ours_ASW_SPC,WIN_20240130_15_42_03_Pro_jpg.rf.cf0f7c567599534d74c5d4fa571cde39.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_13_54_07_Pro_jpg.rf.cfc807306b078bcebee228a9fa948266.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_10_53_04_Pro_jpg.rf.d0dd4a25f360754f7d2d5ad8fa10773f.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240129_18_31_31_Pro_jpg.rf.ced4fa815b7823c582b31aa500a15210.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240201_15_10_42_Pro_jpg.rf.ce02383e32bad6c1a5db0c9f1556900b.jpg,,15,16,1
d3,Ours_ASW_SPC,WIN_20240129_17_50_41_Pro_jpg.rf.d293d67f2e761bf7877221dc90c6061f.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240126_14_55_14_Pro_jpg.rf.d0fde38195c4c1467ca37643edb21268.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_18_19_30_Pro_jpg.rf.d093d86534e3a9ea29e91eaa4dd94b29.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240130_16_39_08_Pro_jpg.rf.cfbffbddffefb52f4d16f797c6e1f8e8.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240130_16_38_17_Pro_jpg.rf.d38a971699935def54ee68bfe3692a0d.jpg,,13,14,1
d3,Ours_ASW_SPC,WIN_20240202_12_39_14_Pro_jpg.rf.d0f70d7aa7370ef0e25dca02cb05dcb9.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240129_17_58_00_Pro_jpg.rf.d4a83f344e39e6219af233e4e4ec7726.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240126_11_42_53_Pro_jpg.rf.cfb241fcb06b77a968d2b72b327158f8.jpg,,11,12,1
d3,Ours_ASW_SPC,WIN_20240202_13_37_28_Pro_jpg.rf.d3a318fb6c3d5e4771d718d548830139.jpg,,13,15,2
d3,Ours_ASW_SPC,WIN_20240126_14_14_47_Pro_jpg.rf.d3c65eb1c50896995173472f69aa5647.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240131_11_21_40_Pro_jpg.rf.d3449c92167c270b0fddac46a20f78f5.jpg,,13,14,1
d3,Ours_ASW_SPC,WIN_20240130_15_53_27_Pro_jpg.rf.cf54d199fff3d269e7be1b6cfed1810d.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240130_16_42_49_Pro_jpg.rf.d5724b5911261166abbcdcbb0692e1b0.jpg,,12,13,1
d3,Ours_ASW_SPC,WIN_20240129_17_43_18_Pro_jpg.rf.d49ae6ab4c60d57adc136618f148162c.jpg,,18,18,0
d3,Ours_ASW_SPC,WIN_20240126_12_20_57_Pro_jpg.rf.cf38758ee9f1f2d1332cebc2c9dea410.jpg,,11,12,1
d3,Ours_ASW_SPC,WIN_20240130_15_49_21_Pro_jpg.rf.d3b3864a050b2bc09d2625243e9bc769.jpg,,18,18,0
d3,Ours_ASW_SPC,WIN_20240202_12_45_04_Pro_jpg.rf.d64d4568e0bcf084bc03ff07afcb8bd4.jpg,,14,15,1
d3,Ours_ASW_SPC,WIN_20240202_12_49_13_Pro_jpg.rf.d4bf7135491de284c4dd001b535b9b5e.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_11_35_48_Pro_jpg.rf.d292467913e0e21117306d984c8e5cbc.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_10_47_53_Pro_jpg.rf.d6878d939159f619aedbd4cf1c91654a.jpg,,14,15,1
d3,Ours_ASW_SPC,WIN_20240201_15_07_34_Pro_jpg.rf.d6d8fe46c2d4bc35700cdce3f1da0623.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240131_11_02_44_Pro_jpg.rf.d7fec851bef03e14c09eec4a6a93ca29.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240130_16_07_23_Pro_jpg.rf.d995f013bc016d6dd558a735b0de4ee7.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240126_12_13_46_Pro_jpg.rf.d9a13d89b57a95929c58db645fe9ffd1.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240126_14_01_27_Pro_jpg.rf.d4d96e8fc1816340526a2554bf6ab9a0.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240202_13_06_54_Pro_jpg.rf.d7677627792bc5401c5cd879864702b0.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_11_26_55_Pro_jpg.rf.d77ab49cd6e5e98de9bdf3966a002ac8.jpg,,18,19,1
d3,Ours_ASW_SPC,WIN_20240201_15_02_27_Pro_jpg.rf.d3e27df3572f0807bba7de8929512384.jpg,,15,16,1
d3,Ours_ASW_SPC,WIN_20240126_14_43_32_Pro_jpg.rf.d8a31eb1c7858ab8aaafb003cb5c5fdc.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240126_14_28_23_Pro_jpg.rf.d823e6f7e2bc6b66766fd6ac8d78cf42.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240127_13_51_46_Pro_jpg.rf.d7cbe25ddf6d61045294b8d6799cd412.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240126_11_59_11_Pro_jpg.rf.db15ea299ec84dad9573b751bec302b9.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240129_10_42_21_Pro_jpg.rf.d9f3d3168dc9d26354003342e0fb053b.jpg,,14,13,-1
d3,Ours_ASW_SPC,WIN_20240131_11_00_04_Pro_jpg.rf.dc1068b65824330afa875368b07a6cc8.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_11_39_46_Pro_jpg.rf.dd719c26d39447f78818098b2e2e57e3.jpg,,15,16,1
d3,Ours_ASW_SPC,WIN_20240202_12_45_49_Pro_jpg.rf.dc8e8bdbd4490f8ad382db9b38e7dafe.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240129_11_07_36_Pro_jpg.rf.db96d8c12e02d096818638cb5e5712f1.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240129_18_33_27_Pro_jpg.rf.dd1ff897647ae67a1d6c33c4b1dabafd.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240126_11_52_45_Pro_jpg.rf.ddfe539322245f199d3a742c388bd657.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_10_18_49_Pro_jpg.rf.de5e1130db13909451772b2d2cfcdfbb.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240126_14_13_27_Pro_jpg.rf.d6b7575b53d88be6b7c7167391270695.jpg,,14,15,1
d3,Ours_ASW_SPC,WIN_20240130_15_40_27_Pro_jpg.rf.e0af9c72a479d5215610039844358b5b.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240129_10_36_37_Pro_jpg.rf.d6398647368e47e020feb08d09960460.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240202_11_59_56_Pro_jpg.rf.df8d8ec9416bd23b96016f7d9a092845.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240202_13_52_22_Pro_jpg.rf.df12bf7bfb47d41f933162fe33d88b03.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_11_21_43_Pro_jpg.rf.e1d1febf6a073f3a66faef1e6968433f.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240131_11_16_21_Pro_jpg.rf.dec40d5f116a57a93a97bd3578986211.jpg,,11,11,0
d3,Ours_ASW_SPC,WIN_20240126_14_05_03_Pro_jpg.rf.ddf89dff75c42d36c02444efcb2fec75.jpg,,13,14,1
d3,Ours_ASW_SPC,WIN_20240202_12_56_40_Pro_jpg.rf.e2c078090454e23289c0bc6bc4ccc206.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_10_59_31_Pro_jpg.rf.e396d288d8177a5a7a80c127a5a11dfa.jpg,,15,17,2
d3,Ours_ASW_SPC,WIN_20240130_16_09_09_Pro_jpg.rf.de05dbc315b3ca08e1c3283e6162cf03.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240202_12_03_34_Pro_jpg.rf.e3e4e73e3cd6a2ba23c9839f67e5767f.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_17_02_13_Pro_jpg.rf.e37a4c1374506a271c5b0a2f39bd5cea.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240126_14_55_56_Pro_jpg.rf.e400db2e41031a8ac61a5e3956e44d8c.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240130_15_56_53_Pro_jpg.rf.e50ab1b39ff542b2f56353045b45f145.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240202_13_18_45_Pro_jpg.rf.e47cf60a9416308948d5c1bdf60d39d7.jpg,,13,14,1
d3,Ours_ASW_SPC,WIN_20240130_16_17_35_Pro_jpg.rf.e41891862a463cc912b597c8402870da.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240202_12_12_38_Pro_jpg.rf.e85375c803d37bb06cd30238d35d9463.jpg,,14,15,1
d3,Ours_ASW_SPC,WIN_20240126_13_48_00_Pro_jpg.rf.e47b2a9d1689137de52242a1528d29d2.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240131_11_35_56_Pro_jpg.rf.e7324ca8b3f8dab041ee3ee6ba284e0f.jpg,,11,12,1
d3,Ours_ASW_SPC,WIN_20240126_11_39_51_Pro_jpg.rf.e715ea3d8db436ffda3439abaf226a88.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_18_01_08_Pro_jpg.rf.e74cede877dd3d7522c550a349c645fd.jpg,,14,16,2
d3,Ours_ASW_SPC,WIN_20240202_12_31_04_Pro_jpg.rf.e8edaefabb7117ad77bed0e9ae8cbd0d.jpg,,11,11,0
d3,Ours_ASW_SPC,WIN_20240202_12_28_28_Pro_jpg.rf.e5eed96766661b3c2b7fe5278cfa9beb.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240202_12_26_14_Pro_jpg.rf.e93fce6b4773dac406ec6369d3c01643.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240130_16_51_04_Pro_jpg.rf.dfdbc639f451f061cab1cb3fc79a07dc.jpg,,12,13,1
d3,Ours_ASW_SPC,WIN_20240126_11_21_56_Pro_jpg.rf.e1b307dfe311eeb5553dc59f023450d2.jpg,,9,10,1
d3,Ours_ASW_SPC,WIN_20240202_13_44_05_Pro_jpg.rf.e983475d245b2077ddfd254b362bddc4.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240126_12_11_45_Pro_jpg.rf.e4b3fec7f1512c4648b8fe8cde0ed8b2.jpg,,15,17,2
d3,Ours_ASW_SPC,WIN_20240126_14_15_22_Pro_jpg.rf.e397001745fb2efc300997e833eafb16.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_13_57_56_Pro_jpg.rf.e5830d71dd103819d962441b29da577b.jpg,,16,15,-1
d3,Ours_ASW_SPC,WIN_20240131_11_03_34_Pro_jpg.rf.e640fda76c6a7ae6ec97721974e3a62e.jpg,,13,3,-10
d3,Ours_ASW_SPC,WIN_20240126_13_56_36_Pro_jpg.rf.e95a7e66376375375ea1c20839cc75c2.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_11_55_55_Pro_jpg.rf.e752068588c848f95848a4f75f8c23dc.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240202_13_14_46_Pro_jpg.rf.ea0e45ea152623a0ebf770bc8879f7a6.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240202_12_47_21_Pro_jpg.rf.e9d878444058ded84abd0338c6df57b0.jpg,,16,17,1
d3,Ours_ASW_SPC,WIN_20240126_14_00_24_Pro_jpg.rf.ec116e41a2a0cf41b0a2a3afa74392e5.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240129_10_40_38_Pro_jpg.rf.e9b435f77cdc6e057f35f63218d9abe3.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240130_16_26_57_Pro_jpg.rf.ee3679e3df742dd22a973fd35eca16a2.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240126_14_11_34_Pro_jpg.rf.e862702866f021912cbc0797d5d06240.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_10_30_57_Pro_jpg.rf.ee25dcb793d54cb19a02641d793f3670.jpg,,15,17,2
d3,Ours_ASW_SPC,WIN_20240202_13_46_50_Pro_jpg.rf.ef5acb5cb6d24d9a56d51e6d061575d0.jpg,,18,18,0
d3,Ours_ASW_SPC,WIN_20240126_14_18_23_Pro_jpg.rf.ebb2343e9341477b4193c2289583c57a.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240129_11_03_17_Pro_jpg.rf.ec3b3dffa04f45917c2456c48493fee1.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240126_14_51_23_Pro_jpg.rf.ef796a881658047434439ab038b49b53.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240126_11_20_40_Pro_jpg.rf.edb671c512776c8f6966fe4db083263e.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240131_11_10_31_Pro_jpg.rf.ec62882b2f8f27ddd551c76976214360.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240129_18_05_03_Pro_jpg.rf.ebc70f4d56dc452372cca0d5b46b2d65.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_11_34_39_Pro_jpg.rf.ed736b242cae197773ea50bef350ef95.jpg,,16,17,1
d3,Ours_ASW_SPC,WIN_20240130_15_58_25_Pro_jpg.rf.de90205182a4e92b27f25528e0d1aef4.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240131_11_27_26_Pro_jpg.rf.f0de6f1178050698a1af3159b7151c0e.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240130_15_43_50_Pro_jpg.rf.f0ce7d7ada13c17bb6473cac3db5ec56.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240126_14_36_26_Pro_jpg.rf.ef81bc4ce8daed454474f9a397276b90.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240126_14_16_20_Pro_jpg.rf.efa481f28c7a7de66d509a24fb2f21bf.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_11_23_31_Pro_jpg.rf.f0c0e3900aca8dc0e47a11f0367a970d.jpg,,19,20,1
d3,Ours_ASW_SPC,WIN_20240126_14_34_30_Pro_jpg.rf.f12a8f9893d0968828d853765201ad31.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_10_39_49_Pro_jpg.rf.eea7c8dbaf9ca0352f882c4b9a8f629a.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_18_28_53_Pro_jpg.rf.efa3f92beb892c44e164045b506c2483.jpg,,18,18,0
d3,Ours_ASW_SPC,WIN_20240130_16_36_40_Pro_jpg.rf.f21bcfd33cfc578575cfb7b9fb87d2ed.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_14_49_02_Pro_jpg.rf.f24767ef69d1836015abb2309e39fd1f.jpg,,15,16,1
d3,Ours_ASW_SPC,WIN_20240126_14_28_54_Pro_jpg.rf.f2de65c9f56e32ff9cf1ad6f36219767.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240202_13_43_19_Pro_jpg.rf.f3d7ad73ea2cdb5d1252d0818fbaeac7.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240130_16_35_10_Pro_jpg.rf.f3cbc1ebc34c6fc2152ed4a713189fa6.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_18_05_44_Pro_jpg.rf.f3926d6aa332bf8656b2d016d0afadf6.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_13_53_19_Pro_jpg.rf.f2d7d574d86ba7eff1a07233c2b32c84.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_12_08_41_Pro_jpg.rf.f557868f8421f64d2a446f69d8bd9d04.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_18_17_12_Pro_jpg.rf.f3b24996794ee3c916118a6eeb192c0b.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240130_16_16_06_Pro_jpg.rf.f29151f6b2274731dda89311b7f14123.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240126_14_45_36_Pro_jpg.rf.f21dd9bd9e5358deb7264eeb968c403b.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_17_44_01_Pro_jpg.rf.f238dc81d9ad6d10402e7cc022cbb535.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240129_18_00_27_Pro_jpg.rf.f563baac01ab77c4f17963790f6a71e7.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_16_40_55_Pro_jpg.rf.f2e6fef7b51cb926c92dfd1e70a72ec6.jpg,,19,21,2
d3,Ours_ASW_SPC,WIN_20240201_15_03_37_Pro_jpg.rf.f5740b5fe92d27d46b40c9f89b53db8f.jpg,,15,16,1
d3,Ours_ASW_SPC,WIN_20240130_16_00_11_Pro_jpg.rf.f59b06f13ec3bdc0f539cc79bd0dfac6.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240126_14_44_10_Pro_jpg.rf.f5aca6f1ceb429e51173c47c0b64e70f.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_11_25_00_Pro_jpg.rf.f625e5faeaa4cfa323f1cfe90854d03e.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_11_06_26_Pro_jpg.rf.f2e9aed80c975b01f6dd4384b88c7420.jpg,,14,13,-1
d3,Ours_ASW_SPC,WIN_20240129_18_13_52_Pro_jpg.rf.f4f40db32253a37adb820988182efb3d.jpg,,16,17,1
d3,Ours_ASW_SPC,WIN_20240131_10_56_21_Pro_jpg.rf.f5ce9f46950804d8f9dc9ba259458fbb.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240131_11_09_46_Pro_jpg.rf.f53f8c7d68b018ba898927314ad47672.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240201_15_12_43_Pro_jpg.rf.f7328eea93ef246f50c0deec55430509.jpg,,14,16,2
d3,Ours_ASW_SPC,WIN_20240127_13_58_00_Pro_jpg.rf.f8b772dc3d88ba8c4138195d4ec8a0db.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_11_51_43_Pro_jpg.rf.f84cc1ccc350bbf703a45998aee44502.jpg,,12,13,1
d3,Ours_ASW_SPC,WIN_20240202_13_40_59_Pro_jpg.rf.faa56c0ec095e1befbf0202f77c5d4d0.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240129_18_10_31_Pro_jpg.rf.f7a4296b52dd5ea35a7042f6264d24b4.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240202_12_06_42_Pro_jpg.rf.fbde63617b71a338d5eadee2053fd31d.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240130_15_44_31_Pro_jpg.rf.fb8934c9c676e091b8e370be5521803f.jpg,,19,20,1
d3,Ours_ASW_SPC,WIN_20240126_11_17_54_Pro_jpg.rf.f9a62c2278edaa99a7f57eb7e49151f2.jpg,,10,12,2
d3,Ours_ASW_SPC,WIN_20240129_16_50_50_Pro_jpg.rf.f8ba1f2fa5997acf8d22896807ca6c8b.jpg,,19,19,0
d3,Ours_ASW_SPC,WIN_20240131_11_04_23_Pro_jpg.rf.fc8cc0b9f8cd0fbe208670dc3ae183b3.jpg,,12,15,3
d3,Ours_ASW_SPC,WIN_20240130_16_22_49_Pro_jpg.rf.fc0c3bd4ae86ac62869980c9de5df821.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240129_17_47_09_Pro_jpg.rf.fc34fbde1b2356d5138ba7fbf9f57f0a.jpg,,14,15,1
d3,Ours_ASW_SPC,WIN_20240129_11_19_36_Pro_jpg.rf.fc071bb883e7781511c6707756239d32.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_16_40_06_Pro_jpg.rf.fbdeec7ad2d06eab24eb2315a218e101.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240130_16_09_56_Pro_jpg.rf.ff2fd1b69e34ee0338794195e241c371.jpg,,18,18,0
d3,Ours_ASW_SPC,WIN_20240126_11_24_40_Pro_jpg.rf.faf48b522c8f7121db047c6cda2fb159.jpg,,11,11,0
d3,Ours_ASW_SPC,WIN_20240129_10_35_33_Pro_jpg.rf.fec9bcb40dedf4d0cbb9cae66a6a02d9.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240202_12_15_02_Pro_jpg.rf.ff8dbd7676e536b5acd35d493863f7b7.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_12_48_07_Pro_jpg.rf.fe0db3de3f6f5c14c96d222c420cb88f.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_18_07_25_Pro_jpg.rf.fce2d3a86e3fcc1e41c4cfb80cdcb07f.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240126_11_18_24_Pro_jpg.rf.f7c802189b7cb9dacd8c5d58cc218939.jpg,,10,11,1
d3,Ours_ASW_SPC,WIN_20240202_12_14_19_Pro_jpg.rf.fce1c9facaefb7fe5ca58cfe02cd6faa.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240130_16_22_01_Pro_jpg.rf.fdc98eab0dc01c600cb2991b0aed570b.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_12_11_06_Pro_jpg.rf.fdb0b57b490ea1aa82226da1948187d5.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240130_15_56_19_Pro_jpg.rf.fe7a2d0866a583921a60749353620a57.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_13_53_45_Pro_jpg.rf.ffb77e33ab62a616534b59d94dde7f42.jpg,,11,11,0
d3,Ours_ASW_SPC,WIN_20240130_16_45_14_Pro_jpg.rf.fdc6011f7cd447eea4794f333aa0fdb9.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_17_52_20_Pro_jpg.rf.320ae413d97fcbf28313a05745bcb8fa.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_13_48_12_Pro_jpg.rf.355b546cabf43999eb2a67e3b2dc3788.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_17_44_31_Pro_jpg.rf.3387a739585d27e50bc7c08addf966e9.jpg,,17,18,1
d3,Ours_ASW_SPC,WIN_20240126_11_32_13_Pro_jpg.rf.345ca9061e287e822e30ab1a630c0aea.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240129_10_51_23_Pro_jpg.rf.36ac671c1c96f603033573122b0ce75b.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240130_15_59_17_Pro_jpg.rf.343fca61d6b7cd9c2480de46a22c2a70.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240202_12_05_22_Pro_jpg.rf.35a4e7ddedbfefe77b0477a12f18e22d.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_14_39_29_Pro_jpg.rf.3727947deb78dc55bcddb616ad5a0ebf.jpg,,16,17,1
d3,Ours_ASW_SPC,WIN_20240202_13_48_42_Pro_jpg.rf.36d610495f43498150b412ca6a76e4b5.jpg,,16,17,1
d3,Ours_ASW_SPC,WIN_20240130_16_27_40_Pro_jpg.rf.3225155397432b15a888da2fbea6aca0.jpg,,13,0,-13
d3,Ours_ASW_SPC,WIN_20240126_11_48_08_Pro_jpg.rf.321a012baad91cb6476a211ba50fa4dc.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_18_07_56_Pro_jpg.rf.327f7d04c1ac5290bc9ad852875480e2.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240130_15_46_10_Pro_jpg.rf.320b097b6f4bb8cf620d5ff9f2032ee9.jpg,,15,14,-1
d3,Ours_ASW_SPC,WIN_20240202_11_56_51_Pro_jpg.rf.3804c1256edf98ccb3071e5c877fb44c.jpg,,12,12,0
d3,Ours_ASW_SPC,WIN_20240127_14_01_22_Pro_jpg.rf.36165435850e87625cc1910e2aa4d36a.jpg,,13,14,1
d3,Ours_ASW_SPC,WIN_20240126_14_02_22_Pro_jpg.rf.39662d9dabb614f4c53dc3ec7c231c71.jpg,,13,13,0
d3,Ours_ASW_SPC,WIN_20240126_11_44_00_Pro_jpg.rf.3252d867f41ce70e9a2aacbcbdf72a33.jpg,,16,16,0
d3,Ours_ASW_SPC,WIN_20240129_10_19_31_Pro_jpg.rf.3a25f797eb8058f7170eff55e181a575.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_13_36_57_Pro_jpg.rf.3c7e263e386e1e50ac3f3e815cd2a2fe.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_10_26_17_Pro_jpg.rf.3b9fabd4ea8083e4d399bff8e893523c.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240129_18_03_41_Pro_jpg.rf.3894c9c2e6d675e116aa535f7d9a2752.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240126_14_06_12_Pro_jpg.rf.3dcaf4ca5c49029d60546dbca1ace8d2.jpg,,15,15,0
d3,Ours_ASW_SPC,WIN_20240126_13_59_41_Pro_jpg.rf.3c9ec2a569323261fee68424fdf09743.jpg,,13,14,1
d3,Ours_ASW_SPC,WIN_20240130_16_31_45_Pro_jpg.rf.3f155ea858ca875d4d59ba1f96df4e8a.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240201_15_01_45_Pro_jpg.rf.3d8925aaf6af6f9cd7fc4907f09d53f8.jpg,,14,14,0
d3,Ours_ASW_SPC,WIN_20240202_12_34_24_Pro_jpg.rf.3ce65ab8c920f72a5abd4b332b4fab38.jpg,,17,17,0
d3,Ours_ASW_SPC,WIN_20240129_10_56_33_Pro_jpg.rf.3acdb36964ea5ec05a4ddf365641bb95.jpg,,12,13,1
d3,Ours_ASW_SPC,WIN_20240202_13_38_13_Pro_jpg.rf.3ddae99e53547d55998ec48f9d268ffb.jpg,,13,13,0
